publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p644996,earthquake,2018-08-27T15:34:04.117Z,2018-08-27T20:31:49.274Z,175.8636322,-38.88460922,0.8677563623,4.968308926,M,,LOCSAT,confirmed,manual,iasp91,11,9,5,0.07364670932,195.8186951,0.1764159961,0
2018p644926,earthquake,2018-08-27T14:57:05.808Z,2018-09-04T21:40:44.289Z,176.0814972,-38.0675087,2.579261798,148.8816986,M,,LOCSAT,confirmed,manual,iasp91,70,66,47,0.1369187087,61.18222046,0.355007277,0
2018p644896,,2018-08-27T14:40:45.847Z,2018-08-27T14:42:56.017Z,177.7296164,-37.67311696,1.960240751,29.375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.09125861043,204.9773321,0.9211847068,0
2018p644874,,2018-08-27T14:29:08.991Z,2018-08-27T14:30:31.502Z,175.3980281,-39.9084042,1.594350863,44.375,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.3482926039,100.4719842,0.4438221138,0
2018p644675,,2018-08-27T12:43:11.900Z,2018-08-27T12:45:03.377Z,175.4093594,-36.2935598,2.218042951,51.875,M,,NonLinLoc,,automatic,nz3drx,15,15,9,0.0591874681,166.1163371,2.748916889,0
2018p644665,,2018-08-27T12:38:00.311Z,2018-08-27T12:40:22.921Z,175.8822589,-39.28949477,2.627827358,83.75,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.2000185405,91.12268396,2.267500103,0
2018p644637,earthquake,2018-08-27T12:23:07.140Z,2018-09-04T21:32:52.018Z,172.9539795,-43.18941116,3.140671801,10.88458061,M,,LOCSAT,confirmed,manual,iasp91,17,11,6,0.2296946943,139.6636772,0.434095418,0
2018p644468,earthquake,2018-08-27T10:52:36.643Z,2018-09-04T05:56:21.559Z,168.844696,-44.54714584,2.874974986,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,19,6,0.2590405941,96.06219482,0.9802604312,0
2018p644459,,2018-08-27T10:48:06.625Z,2018-08-27T10:50:21.713Z,176.3339566,-38.36647131,2.053951262,60.3125,M,,NonLinLoc,,automatic,nz3drx,27,27,15,0.1444124178,166.3574577,1.489072691,0
2018p644351,,2018-08-27T09:50:19.961Z,2018-08-27T09:52:59.183Z,174.8346603,-39.27846734,2.254268773,22.578125,M,,NonLinLoc,,automatic,nz3drx,41,41,20,0.1624341286,48.27171952,0.5578856376,0
2018p644344,earthquake,2018-08-27T09:46:32.552Z,2018-09-04T05:50:45.730Z,172.322052,-43.57041168,2.593068515,7.970944405,M,,LOCSAT,confirmed,manual,iasp91,21,15,6,0.2763915658,99.18200684,0.5629115061,0
2018p644321,,2018-08-27T09:34:27.125Z,2018-08-27T09:36:35.064Z,175.8071219,-39.90739857,2.228260106,70.625,M,,NonLinLoc,,automatic,nz3drx,17,17,11,0.4720105076,151.9154064,1.829619706,0
2018p644315,,2018-08-27T09:31:22.492Z,2018-08-27T09:32:53.553Z,175.9054026,-40.58802677,1.726209203,27.265625,M,,NonLinLoc,,automatic,nz3drx,21,21,12,0.05989824281,67.20845883,0.3647210528,0
2018p644049,earthquake,2018-08-27T07:09:48.449Z,2018-09-04T05:25:16.227Z,172.9284668,-43.20796967,2.589780434,8.616200447,M,,LOCSAT,confirmed,manual,iasp91,38,29,10,0.2050112337,139.7669716,0.7051429153,0
2018p644017,earthquake,2018-08-27T06:52:29.497Z,2018-09-04T05:21:41.935Z,174.964035,-39.44688416,2.638804109,97.19275665,M,,LOCSAT,confirmed,manual,iasp91,54,33,24,0.307813108,91.15614319,0.3487854313,0
2018p644003,earthquake,2018-08-27T06:45:13.123Z,2018-09-04T05:12:40.777Z,172.9618683,-43.18423843,2.34938915,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,12,7,0.2232507318,143.369936,0.4820375068,0
2018p643993,,2018-08-27T06:39:36.172Z,2018-08-27T06:41:28.437Z,176.7879131,-39.95861479,1.795093635,34.53125,M,,NonLinLoc,,automatic,nz3drx,21,21,11,0.09117599578,105.7928529,0.566663429,0
2018p643899,,2018-08-27T05:49:52.360Z,2018-08-27T05:51:54.426Z,172.2020324,-43.33274907,2.178664282,8.984375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.1195657516,91.43954754,0.63553067,0
2018p643872,,2018-08-27T05:35:35.521Z,2018-08-27T05:37:32.331Z,176.10934,-39.03135142,1.491375719,42.03125,M,,NonLinLoc,,automatic,nz3drx,17,17,10,0.3158147052,145.7667698,0.5179173781,0
2018p643815,,2018-08-27T05:05:43.192Z,2018-08-27T05:33:14.957Z,176.777431,-38.07348535,2.050434434,99.6875,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.04704511864,104.7526549,1.357339327,0
2018p643742,,2018-08-27T04:26:11.615Z,2018-08-27T04:27:21.570Z,175.7296817,-40.92705602,1.302300752,20.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1637689991,108.2526921,0.5497914942,0
2018p643715,,2018-08-27T04:11:25.881Z,2018-08-27T05:09:27.923Z,175.1896916,-39.57193359,1.913505853,54.6875,M,,NonLinLoc,,automatic,nz3drx,23,23,13,0.3085729594,113.9810723,0.6857521769,0
2018p643712,,2018-08-27T04:10:02.194Z,2018-08-27T05:09:19.293Z,174.9378179,-40.10967215,2.116964057,29.84375,M,,NonLinLoc,,automatic,nz3drx,32,32,17,0.6872709689,90.93671529,0.8558210408,0
2018p643665,,2018-08-27T03:45:19.123Z,2018-08-27T03:47:34.408Z,176.2597801,-37.78409723,1.958814654,28.4375,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.05356143925,183.6010798,0.843812252,0
2018p643517,,2018-08-27T02:27:33.022Z,2018-08-27T02:29:45.959Z,174.8436283,-41.19761254,2.071596135,25.15625,M,,NonLinLoc,,automatic,nz3drx,21,21,12,0.105916471,69.96333097,0.5231268457,0
2018p643487,earthquake,2018-08-27T02:09:59.179Z,2018-09-04T02:54:25.488Z,165.9401855,-46.30368042,3.770038974,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,8,0.5320658088,290.068943,0.8415464657,0
2018p643416,,2018-08-27T01:32:53.750Z,2018-08-27T01:34:51.412Z,175.1585806,-40.97429776,1.870621853,25.390625,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.1531341341,50.63521415,1.429631693,0
2018p643403,earthquake,2018-08-27T01:25:35.568Z,2018-09-04T05:05:40.407Z,173.0177155,-43.33261871,2.294250316,20.67629051,M,,LOCSAT,confirmed,manual,iasp91,15,10,5,0.3097479045,152.6886978,0.4832747158,0
2018p643193,earthquake,2018-08-26T23:33:45.116Z,2018-08-27T02:00:42.666Z,175.6736603,-39.11093521,0.2738285342,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,9,7,3,0.01256786752,92.91130543,0.0804196316,0
2018p643160,,2018-08-26T23:15:40.813Z,2018-08-26T23:17:25.944Z,176.6216666,-40.04693626,1.75363319,29.84375,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.1410716406,94.20212184,0.6596667924,0
2018p643095,earthquake,2018-08-26T22:41:26.528Z,2018-09-04T04:49:50.513Z,179.29039,-37.53268433,3.090781529,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,32,19,0.7824701071,230.2957611,0.5423982382,0
2018p643048,,2018-08-26T22:16:16.781Z,2018-08-26T22:46:31.743Z,172.80979,-41.29598431,2.604205342,114.6875,M,,NonLinLoc,,automatic,nz3drx,43,43,19,0.1099964187,96.5381216,0.9185498251,0
2018p642955,earthquake,2018-08-26T21:26:54.909Z,2018-08-27T02:01:07.986Z,175.6975098,-39.4474678,0.8430519135,13.54524899,M,,LOCSAT,confirmed,manual,iasp91,12,12,6,0.0590759255,280.7533073,0.03855386591,0
2018p642942,earthquake,2018-08-26T21:19:31.068Z,2018-08-27T02:01:27.523Z,175.0858612,-39.17658234,1.394948424,11.44393539,M,,LOCSAT,confirmed,manual,iasp91,13,13,8,0.2315274775,156.517128,0.1554950628,0
2018p642910,,2018-08-26T21:02:35.252Z,2018-08-26T21:06:50.229Z,169.3039713,-44.26717202,1.838827357,14.84375,M,,NonLinLoc,,automatic,nz3drx,11,11,1,0.4271179218,87.97498885,1.244338021,0
2018p642859,,2018-08-26T20:35:31.418Z,2018-08-26T22:38:43.495Z,175.6576484,-39.18408377,0.6830679955,5.05859375,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.01390049968,101.7853244,0.454480934,0
2018p642827,,2018-08-26T20:18:30.394Z,2018-08-26T20:20:29.627Z,174.1551958,-41.4975648,1.842087759,38.28125,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.1715676255,128.8759483,0.4602600618,0
2018p642672,earthquake,2018-08-26T18:55:39.401Z,2018-08-26T19:03:02.685Z,176.6440081,-37.76686023,1.871642203,5.234375,M,,NonLinLoc,confirmed,manual,nz3drx,13,10,7,0.1079738059,191.6378914,0.4798279823,0
2018p642660,,2018-08-26T18:49:14.093Z,2018-08-26T18:50:57.094Z,172.4184036,-43.59023036,2.074731669,11.09375,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.2075272574,101.3023408,0.3499878017,0
2018p642639,,2018-08-26T18:38:31.264Z,2018-08-26T18:39:53.051Z,174.6615569,-41.37987262,1.775680027,18.828125,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.1246294764,126.9506946,0.3535111681,0
2018p642593,,2018-08-26T18:13:58.856Z,2018-08-26T18:15:55.591Z,177.803831,-37.7520532,1.425947528,47.1875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.01715785725,220.834449,0.883125222,0
2018p642569,,2018-08-26T18:01:15.660Z,2018-08-26T22:22:14.136Z,174.943376,-40.11317484,2.13852389,27.03125,M,,NonLinLoc,,automatic,nz3drx,29,29,16,0.3589138574,114.1945216,0.6237452501,0
2018p642530,earthquake,2018-08-26T17:40:01.834Z,2018-09-04T02:39:22.074Z,175.4048004,-40.68713379,2.820703549,21.35396767,M,,LOCSAT,confirmed,manual,iasp91,38,27,16,0.1347740144,77.12960815,0.4475550735,0
2018p642443,,2018-08-26T16:53:52.672Z,2018-08-26T16:56:19.526Z,173.572925,-42.21801318,1.986404218,25.15625,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.1996971572,150.8792692,0.4566028179,0
2018p642386,,2018-08-26T16:23:30.856Z,2018-08-26T16:24:56.051Z,176.8471724,-39.68710872,1.622180769,35.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.1101648417,89.55870516,0.4819061569,0
2018p642293,,2018-08-26T15:34:04.600Z,2018-08-26T15:36:27.595Z,175.3526368,-40.07378486,2.128617587,61.25,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.6547174957,79.85367388,1.801102582,0
2018p642292,,2018-08-26T15:33:34.262Z,2018-08-26T16:05:04.116Z,174.5624398,-39.60630141,2.001918378,94.0625,M,,NonLinLoc,,automatic,nz3drx,24,24,11,0.1893852259,74.72397898,0.8877261182,0
2018p642264,,2018-08-26T15:18:34.128Z,2018-08-26T15:20:40.838Z,173.1647695,-42.53660173,2.212093778,18.59375,M,,NonLinLoc,,automatic,nz3drx,15,15,1,0.3016128417,126.10142,0.5666480485,0
2018p642158,,2018-08-26T14:22:16.627Z,2018-08-26T14:23:55.423Z,174.189906,-41.59534966,1.623097222,23.28125,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.1561241735,85.93838664,0.7008673278,0
2018p642093,,2018-08-26T13:47:09.470Z,2018-08-26T13:49:11.616Z,174.4497231,-41.46286744,2.066596442,20.46875,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.2808109928,115.6453861,0.2440879688,0
2018p642043,,2018-08-26T13:21:09.739Z,2018-08-26T13:24:30.995Z,175.9982863,-39.41638491,2.431571566,45.3125,M,,NonLinLoc,,automatic,nz3drx,26,26,6,0.3278486161,89.5850188,1.61166415,0
2018p642016,,2018-08-26T13:06:09.842Z,2018-08-26T13:07:40.323Z,175.7549541,-40.82194176,1.796644255,23.515625,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.1091632074,57.36552981,0.2978131289,0
2018p641992,,2018-08-26T12:53:41.565Z,2018-08-26T12:55:02.710Z,175.8429906,-40.65118136,1.447353714,24.453125,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1295905769,82.43529955,0.3447340318,0
2018p641921,,2018-08-26T12:15:33.542Z,2018-08-26T12:17:01.510Z,172.5628527,-43.63692171,1.808625417,9.921875,M,,NonLinLoc,,automatic,nz3drx,13,13,2,0.0969349974,86.84117627,0.4391968915,0
2018p641903,,2018-08-26T12:06:24.915Z,2018-08-26T12:07:41.390Z,175.9060086,-40.58304367,1.122458071,24.921875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.05687179315,79.94907342,0.5253581536,0
2018p641871,earthquake,2018-08-26T11:48:59.578Z,2018-09-04T02:24:37.277Z,167.6125946,-44.98280334,2.303331871,85.52960968,M,,LOCSAT,confirmed,manual,iasp91,25,14,5,0.3816021979,182.1379547,0.910605102,0
2018p641803,,2018-08-26T11:12:56.857Z,2018-08-26T11:15:12.864Z,175.5182529,-40.71819622,1.829477444,22.109375,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.07296665626,82.35578052,0.7282184629,0
2018p641765,,2018-08-26T10:52:54.110Z,2018-08-26T10:55:08.605Z,177.2952585,-37.81957087,1.968746843,51.875,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.328214511,239.3755668,1.389452517,0
2018p641751,earthquake,2018-08-26T10:45:26.837Z,2018-08-26T19:06:11.223Z,175.313682,-39.23801313,0.8814307234,24.921875,M,,NonLinLoc,confirmed,manual,nz3drx,19,12,5,0.05801714455,184.1621656,0.3195235331,0
2018p641742,,2018-08-26T10:40:13.684Z,2018-08-26T10:41:37.745Z,175.8103204,-40.62019903,1.478767739,26.796875,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.1395248819,68.23554202,0.2726827993,0
2018p641736,,2018-08-26T10:37:21.558Z,2018-08-26T10:38:53.789Z,176.6055334,-38.35816983,1.790683675,93.125,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.3825803512,218.5590948,0.8242344262,0
2018p641683,earthquake,2018-08-26T10:08:45.990Z,2018-08-26T19:04:31.699Z,175.7051831,-39.44458246,2.384241244,14.0234375,M,,NonLinLoc,confirmed,manual,nz3drx,33,25,18,0.0524111601,145.7382858,0.2889134241,0
2018p641678,,2018-08-26T10:07:00.093Z,2018-08-26T10:09:09.855Z,177.803831,-37.7520532,1.747997133,50.9375,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.01715785725,221.8756918,0.9152568559,0
2018p641622,,2018-08-26T09:36:35.786Z,2018-08-26T09:38:46.661Z,174.8997265,-39.14952136,1.774359988,28.4375,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.111911278,165.25943,2.016994315,0
2018p641604,,2018-08-26T09:26:54.254Z,2018-08-26T09:28:46.777Z,174.1524059,-41.6810008,1.85327586,29.84375,M,,NonLinLoc,,automatic,nz3drx,21,21,8,0.08295793007,65.05346294,0.820008156,0
2018p641588,,2018-08-26T09:18:15.442Z,2018-08-26T09:20:34.699Z,176.7049195,-37.87791564,2.111754887,99.6875,M,,NonLinLoc,,automatic,nz3drx,21,21,10,0.4886923764,131.2929181,1.072885899,0
2018p641536,,2018-08-26T08:50:54.370Z,2018-08-26T08:52:17.532Z,177.131581,-39.4291106,1.676547828,21.40625,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1924280942,198.5073635,0.1825669678,0
2018p641527,earthquake,2018-08-26T08:46:02.874Z,2018-09-04T02:04:54.700Z,179.9528809,-38.50961685,3.094393201,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,41,29,14,1.404152632,209.1828766,0.4927389708,0
2018p641410,,2018-08-26T07:43:22.101Z,2018-08-26T07:45:37.218Z,174.13253,-39.84353479,2.249371723,96.875,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.5718404424,126.5521744,0.7863367855,0
2018p641383,,2018-08-26T07:30:14.293Z,2018-08-26T07:32:09.407Z,178.23939,-37.97543209,1.994869597,61.25,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.0982042147,258.6858485,1.535561228,0
2018p641265,,2018-08-26T06:26:25.465Z,2018-08-26T06:28:28.270Z,175.6723168,-40.80031112,2.295024497,35.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.1568916213,167.5535663,0.6656358527,0
2018p641264,earthquake,2018-08-26T06:25:43.651Z,2018-08-26T21:19:19.197Z,177.8498993,-37.92932892,3.274295444,65.81357574,M,,LOCSAT,confirmed,manual,iasp91,18,11,49,0.1409221143,61.93995285,0.4290060536,0
2018p641233,,2018-08-26T06:09:19.570Z,2018-08-26T06:11:16.530Z,172.8352478,-42.48698311,1.910004389,11.09375,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.5023355658,80.75709586,0.3661214224,0
2018p641044,,2018-08-26T04:28:56.370Z,2018-08-26T04:31:06.705Z,175.8802883,-38.32248384,2.520536423,44.375,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.6744686795,239.4571509,1.932008932,0
2018p641030,earthquake,2018-08-26T04:21:00.921Z,2018-08-26T04:51:54.118Z,175.6970041,-38.90747241,1.37781186,6.5234375,M,,NonLinLoc,confirmed,manual,nz3drx,21,13,10,0.06930784542,138.4360572,0.2934616367,0
2018p641006,,2018-08-26T04:08:30.843Z,2018-08-26T04:11:18.950Z,174.9145316,-40.19236248,2.174448609,25.15625,M,,NonLinLoc,,automatic,nz3drx,36,36,18,0.4404810489,82.37695699,0.8842653249,0
2018p641001,,2018-08-26T04:05:40.825Z,2018-08-26T04:07:33.921Z,176.0470673,-38.50433326,1.67689319,77.1875,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.4209359221,156.1634005,1.244168111,0
2018p640943,,2018-08-26T03:34:45.422Z,2018-08-26T03:36:27.452Z,176.3006498,-39.95644175,1.919132477,23.046875,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.08620931845,79.50863483,0.5121810341,0
2018p640937,earthquake,2018-08-26T03:31:19.974Z,2018-09-03T05:46:37.417Z,176.311615,-40.51490784,2.909652091,18.47242546,M,,LOCSAT,confirmed,manual,iasp91,34,27,21,0.136289835,125.7291946,0.5457061944,0
2018p640920,,2018-08-26T03:22:24.318Z,2018-08-26T03:23:57.261Z,176.1000778,-39.8712208,1.747065468,25.15625,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.08697711923,123.2355021,0.3352904449,0
2018p640906,,2018-08-26T03:14:44.113Z,2018-08-26T03:17:02.966Z,174.9176518,-40.19162228,2.627822449,24.921875,M,,NonLinLoc,,automatic,nz3drx,65,65,41,0.3034284329,72.07997051,0.8952947304,0
2018p640904,earthquake,2018-08-26T03:13:55.813Z,2018-08-26T04:50:26.800Z,176.1751343,-38.42950721,1.737461301,6.2890625,M,,NonLinLoc,confirmed,manual,nz3drx,17,11,8,0.09328442727,70.15179167,0.3858866374,0
2018p640894,earthquake,2018-08-26T03:08:38.522Z,2018-08-26T04:48:36.696Z,176.1721038,-38.43024741,1.95608212,6.9921875,M,,NonLinLoc,confirmed,manual,nz3drx,18,10,7,0.09270666411,94.72412221,0.315479405,0
2018p640892,earthquake,2018-08-26T03:07:26.005Z,2018-08-26T04:47:18.734Z,176.1762159,-38.43287443,1.969423412,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,19,13,9,0.09514469074,95.20709326,0.321095211,0
2018p640889,earthquake,2018-08-26T03:05:43.838Z,2018-08-26T04:44:43.643Z,176.1778757,-38.43125855,1.708085372,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,17,11,7,0.0932296624,101.5004642,0.3368918246,0
2018p640885,earthquake,2018-08-26T03:03:58.201Z,2018-08-26T04:43:03.552Z,176.1733299,-38.43236886,2.115736222,6.171875,M,,NonLinLoc,confirmed,manual,nz3drx,26,20,13,0.09498909581,95.1657671,0.3336026516,0
2018p640840,earthquake,2018-08-26T02:40:28.890Z,2018-08-26T04:40:04.799Z,176.1784537,-38.42627546,1.971155279,6.2890625,M,,NonLinLoc,confirmed,manual,nz3drx,15,10,7,0.0906604842,119.3903421,0.2651091234,0
2018p640799,,2018-08-26T02:18:02.356Z,2018-08-26T02:20:13.880Z,177.9183397,-38.86332248,1.987437447,32.65625,M,,NonLinLoc,,automatic,nz3drx,20,20,11,0.0682923069,151.7243204,0.4141680242,0
2018p640750,,2018-08-26T01:51:51.322Z,2018-08-26T01:53:56.958Z,173.1082908,-42.6117448,2.078767958,19.53125,M,,NonLinLoc,,automatic,nz3drx,14,14,2,0.3596737411,130.2430447,0.5643328979,0
2018p640726,,2018-08-26T01:38:53.521Z,2018-08-26T01:41:16.630Z,175.6469286,-41.41559767,2.121438083,19.765625,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.0350936669,179.4023868,0.3796519478,0
2018p640712,,2018-08-26T01:31:22.403Z,2018-08-26T01:33:58.816Z,174.7452751,-39.23488203,2.410642335,85.625,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.350530481,197.761338,1.298260994,0
2018p640678,,2018-08-26T01:13:20.429Z,2018-08-26T01:15:37.673Z,173.7959996,-41.90747471,1.994490248,40.15625,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.2004934889,146.2833749,0.6276347065,0
2018p640649,,2018-08-26T00:58:13.834Z,2018-08-26T00:59:50.715Z,172.686169,-43.53525706,1.876601404,12.265625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1738837987,100.729522,0.4192404035,0
2018p640611,quarry blast,2018-08-26T00:37:42.679Z,2018-09-03T05:39:46.100Z,170.3634756,-45.30656055,2.325377797,5.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.3229684334,176.9359153,1.000525429,0
2018p640603,,2018-08-26T00:33:36.009Z,2018-08-26T00:35:31.614Z,176.1064777,-38.9545827,1.814261058,54.21875,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.2740444776,127.892904,0.9338132706,0
2018p640601,,2018-08-26T00:32:38.930Z,2018-08-26T00:34:03.972Z,175.1306514,-40.74917304,1.30451067,34.53125,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.07469682566,169.1097716,0.4132499087,0
2018p640454,,2018-08-25T23:14:08.992Z,2018-08-25T23:16:01.452Z,175.7547659,-40.72524067,1.074727474,21.171875,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.110276378,65.07093566,0.8572327978,0
2018p640449,,2018-08-25T23:11:18.625Z,2018-08-25T23:45:51.883Z,176.3732781,-40.37531221,2.007677678,24.921875,M,,NonLinLoc,,automatic,nz3drx,19,19,12,0.113642928,90.8370685,0.5119514525,0
2018p640436,,2018-08-25T23:04:35.258Z,2018-08-25T23:06:41.742Z,168.8136059,-44.55773904,1.986260382,6.40625,M,,NonLinLoc,,automatic,nz3drx,11,11,1,0.3136885799,95.27561194,0.5847446264,0
2018p640384,,2018-08-25T22:36:47.701Z,2018-08-25T23:39:33.116Z,176.0653692,-39.05168044,2.120849678,79.0625,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.2896166216,144.6659505,0.88187626,0
2018p640338,,2018-08-25T22:12:20.600Z,2018-08-25T22:14:15.353Z,174.6379464,-41.04808061,1.750711765,34.53125,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.279548326,113.9912627,0.3215620579,0
2018p640305,earthquake,2018-08-25T21:54:44.729Z,2018-09-03T05:27:34.871Z,174.5049744,-39.32133484,1.918074746,133.6764679,M,,LOCSAT,confirmed,manual,iasp91,15,9,2,0.1597330272,75.15203094,0.2208529481,0
2018p640264,,2018-08-25T21:32:41.232Z,2018-08-25T21:34:50.053Z,173.6636981,-42.27405622,2.08882539,18.59375,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.1697557263,189.460322,0.4289054626,0
2018p640255,,2018-08-25T21:28:04.481Z,2018-08-25T21:29:55.682Z,176.9116502,-39.55991409,2.209219982,19.765625,M,,NonLinLoc,,automatic,nz3drx,29,29,19,0.1584362182,99.81812712,0.4347908863,0
2018p640249,,2018-08-25T21:25:11.363Z,2018-08-25T21:26:35.994Z,177.4766582,-39.07805932,1.861797106,21.875,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.1882812011,116.4720668,0.387360025,0
2018p640160,,2018-08-25T20:37:55.420Z,2018-08-25T20:40:28.326Z,177.7359029,-37.72995329,2.168058328,54.6875,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.04441435938,229.84429,1.390337457,0
2018p640140,,2018-08-25T20:26:43.662Z,2018-08-25T20:27:52.572Z,175.7549541,-40.82194176,1.551655583,20.703125,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1091632074,92.51269612,0.1356628872,0
2018p640130,,2018-08-25T20:21:27.699Z,2018-08-25T20:23:20.538Z,175.7606161,-40.82544445,1.67889899,23.046875,M,,NonLinLoc,,automatic,nz3drx,16,16,9,0.1068737189,93.75174126,0.2838312372,0
2018p640107,,2018-08-25T20:09:16.802Z,2018-08-25T21:16:33.035Z,177.5315759,-39.09389404,2.024586143,21.640625,M,,NonLinLoc,,automatic,nz3drx,19,19,8,0.1334282597,115.6742918,0.3607305148,0
2018p640084,,2018-08-25T19:57:13.888Z,2018-08-25T19:58:33.353Z,174.5813502,-41.40336077,1.671696234,20.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.1846188602,145.4897264,0.4940786805,0
2018p640066,,2018-08-25T19:47:23.005Z,2018-08-25T19:49:25.642Z,178.0666994,-37.81351505,1.304385106,34.0625,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.05354063987,227.8709589,0.7120838451,0
2018p640027,,2018-08-25T19:26:39.008Z,2018-08-25T19:28:45.141Z,173.6650065,-42.18732132,1.966568699,28.90625,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.2475062665,157.9074792,0.76880619,0
2018p640018,,2018-08-25T19:21:58.339Z,2018-08-25T19:23:44.528Z,176.3127538,-40.2176576,1.648002572,37.34375,M,,NonLinLoc,,automatic,nz3drx,16,16,9,0.1417806315,87.87367508,0.7069655123,0
2018p640004,,2018-08-25T19:14:37.080Z,2018-08-25T23:09:00.374Z,176.6398212,-39.99165296,2.164555871,24.921875,M,,NonLinLoc,,automatic,nz3drx,37,37,19,0.172741977,79.50733669,0.6172789251,0
2018p639990,,2018-08-25T19:07:04.480Z,2018-08-25T19:08:29.365Z,175.8601694,-40.63502261,1.515697449,24.921875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1170611112,82.75448483,0.1762811392,0
